기준일자,종목코드,종목명,현재가,전일대비,등락률,시가,고가,저가,거래량,시가총액
2025-03-24,039840,디오,16870,400,2.43,16370,16930,16360,55510,252742206850
2025-03-25,039840,디오,17050,180,1.07,16870,17150,16800,51298,255438922750
2025-03-26,039840,디오,17200,150,0.88,16900,17240,16710,37891,257686186000
2025-03-21,039860,나노엔텍,3370,-20,-0.59,3390,3425,3350,77432,108210976340
2025-03-24,039860,나노엔텍,3385,15,0.45,3370,3895,3340,2850781,108692627570
2025-03-25,039860,나노엔텍,3340,-45,-1.33,3395,3440,3330,298846,107247673880
2025-03-26,039860,나노엔텍,3360,20,0.6,3330,3400,3330,153243,107889875520
2025-03-21,039980,폴라리스AI,2450,-120,-4.67,2545,2585,2450,997898,177275894600
2025-03-24,039980,폴라리스AI,2490,40,1.63,2450,2540,2450,611621,180170194920
2025-03-25,039980,폴라리스AI,2400,-90,-3.61,2500,2540,2400,799799,173658019200
2025-03-26,039980,폴라리스AI,2490,90,3.75,2440,2680,2425,5397177,180170194920
2025-03-21,040160,누리플렉스,2555,-15,-0.58,2545,2560,2520,5957,30801891925
2025-03-24,040160,누리플렉스,2535,-20,-0.78,2545,2555,2450,7589,30560781225
2025-03-25,040160,누리플렉스,2490,-45,-1.78,2520,2535,2480,4596,30018282150
2025-03-26,040160,누리플렉스,2485,-5,-0.2,2490,2505,2470,6101,29958004475
2025-03-21,040300,YTN,3165,-15,-0.47,3160,3180,3100,114023,132930000000
2025-03-24,040300,YTN,3195,30,0.95,3150,3245,3140,147838,134190000000
2025-03-25,040300,YTN,3200,5,0.16,3175,3210,3165,94162,134400000000
2025-03-26,040300,YTN,3265,65,2.03,3200,3290,3185,487654,137130000000
2025-03-21,040350,크레오에스지,492,11,2.29,481,513,481,519862,95057018916
2025-03-24,040350,크레오에스지,494,2,0.41,491,518,487,254557,95443429562
2025-03-25,040350,크레오에스지,533,39,7.89,493,538,490,961446,102978437159
2025-03-26,040350,크레오에스지,561,28,5.25,532,564,510,613755,108388186203
2025-03-21,040420,정상제이엘에스,5610,-20,-0.36,5650,5650,5600,7886,87951066720
2025-03-24,040420,정상제이엘에스,5630,20,0.36,5600,5630,5600,10890,88264617760
2025-03-25,040420,정상제이엘에스,5610,-20,-0.36,5640,5640,5600,13479,87951066720
2025-03-26,040420,정상제이엘에스,5630,20,0.36,5610,5630,5600,15344,88264617760
2025-03-21,040610,SG&G,1537,-5,-0.32,1543,1549,1536,15089,52392020252
2025-03-24,040610,SG&G,1538,1,0.07,1539,1545,1530,23231,52426107448
2025-03-25,040610,SG&G,1530,-8,-0.52,1538,1546,1521,25685,52153409880
2025-03-26,040610,SG&G,1525,-5,-0.33,1530,1540,1525,30841,51982973900
2025-03-21,040910,아이씨디,4790,-1110,-18.81,4130,4970,4130,1553781,88970777250
2025-03-24,040910,아이씨디,4675,-115,-2.4,4785,4950,4545,151054,86834735625
2025-03-25,040910,아이씨디,4570,-105,-2.25,4705,4840,4510,64727,84884436750
2025-03-26,040910,아이씨디,4495,-75,-1.64,4570,4620,4345,143384,83491366125
2025-03-21,041020,폴라리스오피스,5550,-40,-0.72,5600,5640,5470,612849,275976513900
2025-03-24,041020,폴라리스오피스,5560,10,0.18,5560,5610,5520,377571,276473768880
2025-03-25,041020,폴라리스오피스,5390,-170,-3.06,5580,5660,5390,549485,268020434220
2025-03-26,041020,폴라리스오피스,5620,230,4.27,5450,6180,5450,5587749,279457298760
2025-03-21,041190,우리기술투자,6380,-10,-0.16,6370,6440,6330,414504,535920000000
2025-03-24,041190,우리기술투자,6510,130,2.04,6400,6530,6370,299541,546840000000
2025-03-25,041190,우리기술투자,6370,-140,-2.15,6520,6600,6360,308451,535080000000
2025-03-26,041190,우리기술투자,6480,110,1.73,6480,6500,6370,250436,544320000000
2025-03-21,041440,현대에버다임,8710,-70,-0.8,8660,8810,8550,276487,156047872240
2025-03-24,041440,현대에버다임,8780,70,0.8,8800,8910,8780,211285,157301988320
2025-03-25,041440,현대에버다임,8810,30,0.34,8750,9000,8730,281312,157839466640
